"UF","Sexo","Idade","Cor","Anos.de.Estudo","Renda","Altura"
"Minas Gerais",1,33,2,16,5000,1.81
"Minas Gerais",1,57,2,12,3500,1.78
"Minas Gerais",0,29,2,12,3000,1.69
"Minas Gerais",0,56,2,13,4500,1.68
"Minas Gerais",0,52,2,9,1134,1.93
"Minas Gerais",0,32,2,16,10000,1.72
"Minas Gerais",0,71,8,16,1500,1.59
"Minas Gerais",1,56,4,16,3000,1.8
"Minas Gerais",0,45,8,14,7000,1.71
"Minas Gerais",0,59,2,16,10000,1.75
"Minas Gerais",0,69,4,9,900,1.53
"Minas Gerais",0,63,8,16,5000,1.59
"Minas Gerais",0,34,2,16,5200,1.61
"Minas Gerais",0,30,2,14,2500,1.79
"Minas Gerais",0,68,2,12,7000,1.75
"Minas Gerais",0,64,2,12,6000,1.61
"Minas Gerais",1,53,8,12,520,1.75
"Minas Gerais",0,47,2,16,10000,1.61
"Minas Gerais",0,41,2,16,28000,1.71
"Minas Gerais",0,68,8,16,12000,1.54
"Minas Gerais",0,44,2,16,5000,1.8
"Minas Gerais",1,64,8,12,300,1.71
"Minas Gerais",0,58,2,5,1000,1.71
"Minas Gerais",0,53,8,12,1600,1.57
"Minas Gerais",0,60,2,16,1400,1.89
"Minas Gerais",0,33,2,15,3000,1.59
"Minas Gerais",1,38,8,10,1000,1.83
"Minas Gerais",0,32,2,8,2000,1.65
"Minas Gerais",0,44,8,9,1500,1.69
"Minas Gerais",0,31,8,15,10000,1.61
"Minas Gerais",0,39,4,12,1100,1.77
"Minas Gerais",1,42,8,9,1200,1.64
"Minas Gerais",0,23,8,12,800,1.67
"Minas Gerais",0,58,8,6,1500,1.71
"Minas Gerais",0,30,4,9,1100,1.7
"Minas Gerais",1,55,8,7,300,1.71
"Minas Gerais",1,36,8,12,1100,1.67
"Minas Gerais",1,63,8,5,788,1.75
"Minas Gerais",1,46,4,6,725,1.57
"Minas Gerais",1,50,8,5,1200,1.81
"Minas Gerais",1,42,4,9,800,1.77
"Minas Gerais",1,40,8,6,950,1.59
"Minas Gerais",1,39,2,1,788,1.95
"Minas Gerais",0,79,8,5,6600,1.66
"Minas Gerais",0,51,2,9,788,1.74
"Minas Gerais",1,58,8,16,1800,1.68
"Minas Gerais",0,49,2,16,10000,1.75
"Minas Gerais",0,44,8,10,2000,1.61
"Minas Gerais",0,54,2,16,3500,1.69
"Minas Gerais",0,52,2,12,1500,1.65
"Minas Gerais",0,29,2,16,12000,1.85
"Minas Gerais",0,58,2,16,16000,1.79
"Minas Gerais",1,57,8,16,3500,1.68
"Minas Gerais",0,62,8,12,1200,1.7
"Minas Gerais",0,56,2,12,5000,1.61
"Minas Gerais",0,54,2,16,2000,1.73
"Minas Gerais",0,72,2,9,10000,1.7
"Minas Gerais",0,35,2,16,8000,1.66
"Minas Gerais",0,40,2,16,17000,1.66
"Minas Gerais",0,42,8,16,10000,1.73
"Minas Gerais",1,40,2,16,2000,1.73
"Minas Gerais",0,57,8,16,7000,1.61
"Minas Gerais",0,55,8,11,5000,1.6
"Minas Gerais",0,63,8,12,5000,1.76
"Minas Gerais",0,44,2,16,10000,1.75
"Minas Gerais",1,38,2,16,2500,1.67
"Minas Gerais",1,46,8,16,1840,1.57
"Minas Gerais",0,30,2,14,4000,1.64
"Minas Gerais",1,51,2,14,3000,1.61
"Minas Gerais",0,34,8,16,5500,1.7
"Minas Gerais",1,72,2,12,0,1.64
"Minas Gerais",0,52,2,9,3000,1.61
"Minas Gerais",1,29,8,9,800,1.67
"Minas Gerais",1,49,8,12,2000,1.66
"Minas Gerais",0,48,2,5,2200,1.7
"Minas Gerais",0,65,2,15,3500,1.73
"Minas Gerais",0,33,4,6,900,1.73
"Minas Gerais",1,30,8,12,400,1.63
"Minas Gerais",0,38,8,12,1500,1.63
"Minas Gerais",1,37,4,12,0,1.56
"Minas Gerais",1,32,8,12,1400,1.68
"Minas Gerais",0,52,8,12,2400,1.79
"Minas Gerais",0,53,2,12,2000,1.75
"Minas Gerais",0,64,8,12,3000,1.63
"Minas Gerais",0,59,2,16,1850,1.61
"Minas Gerais",0,53,2,16,15000,1.74
"Minas Gerais",0,31,8,16,5500,1.78
"Minas Gerais",1,48,2,16,4000,1.53
"Minas Gerais",1,54,8,16,3750,1.7
"Minas Gerais",0,55,2,13,1800,1.63
"Minas Gerais",0,48,2,5,985,1.66
"Minas Gerais",1,26,8,17,2000,1.68
"Minas Gerais",1,50,8,1,912,1.7
"Minas Gerais",0,43,8,12,540,1.65
"Minas Gerais",1,55,8,9,1500,1.71
"Minas Gerais",0,47,8,16,1200,1.73
"Minas Gerais",1,37,8,1,250,1.74
"Minas Gerais",1,58,2,4,1200,1.7
"Minas Gerais",0,41,2,12,1100,1.72
"Minas Gerais",1,52,4,11,900,1.71
"Minas Gerais",0,34,8,12,1500,1.76
"Minas Gerais",0,49,8,16,12000,1.64
"Minas Gerais",0,64,8,6,0,1.79
"Minas Gerais",1,27,2,9,1000,1.64
"Minas Gerais",0,35,8,5,3000,1.73
"Minas Gerais",0,41,8,12,1800,1.68
"Minas Gerais",0,42,8,11,1800,1.68
"Minas Gerais",1,59,8,11,1080,1.69
"Minas Gerais",1,47,8,12,1100,1.71
"Minas Gerais",0,58,0,12,10000,1.59
"Minas Gerais",0,25,4,12,2000,1.82
"Minas Gerais",0,24,2,9,2000,1.61
"Minas Gerais",0,43,4,8,1500,1.73
"Minas Gerais",0,54,2,12,3500,1.66
"Minas Gerais",0,64,2,16,8000,1.73
"Minas Gerais",0,70,8,5,1500,1.61
"Minas Gerais",1,35,2,16,12000,1.66
"Minas Gerais",1,29,2,16,4000,1.62
"Minas Gerais",1,43,2,16,8000,1.68
"Minas Gerais",0,37,2,12,4000,1.5
"Minas Gerais",0,52,2,12,7200,1.67
"Minas Gerais",0,36,2,16,3200,1.7
"Minas Gerais",1,46,2,12,900,1.55
"Minas Gerais",0,64,8,1,1400,1.42
"Minas Gerais",1,34,8,12,900,1.71
"Minas Gerais",1,47,2,12,2000,1.72
"Minas Gerais",0,52,8,9,800,1.58
"Minas Gerais",0,54,4,14,4000,1.65
"Minas Gerais",1,30,8,9,900,1.82
"Minas Gerais",0,39,2,12,2500,1.9
"Minas Gerais",1,74,8,3,0,1.69
"Minas Gerais",0,29,2,9,1300,1.72
"Minas Gerais",1,25,8,10,900,1.65
"Minas Gerais",1,38,4,12,1500,1.7
"Minas Gerais",1,55,4,12,1088,1.79
"Minas Gerais",1,36,8,12,980,1.72
"Minas Gerais",0,45,8,6,1800,1.74
"Minas Gerais",0,34,2,5,1800,1.73
"Minas Gerais",0,30,8,12,788,1.65
"Minas Gerais",0,33,8,6,1200,1.74
"Minas Gerais",1,36,4,12,800,1.71
"Minas Gerais",1,22,8,12,1800,1.61
"Minas Gerais",1,37,8,12,1600,1.87
"Minas Gerais",1,27,4,12,1300,1.72
"Minas Gerais",1,33,8,9,1600,1.68
"Minas Gerais",1,36,8,7,1300,1.76
"Minas Gerais",1,35,8,12,1500,1.7
"Minas Gerais",1,41,4,12,2100,1.63
"Minas Gerais",1,34,4,15,1300,1.73
"Minas Gerais",0,60,2,1,800,1.62
"Minas Gerais",0,36,4,12,1500,1.69
"Minas Gerais",0,29,4,12,900,1.63
"Minas Gerais",1,59,8,4,280,1.68
"Minas Gerais",0,46,8,6,788,1.59
"Minas Gerais",1,57,8,9,1400,1.73
"Minas Gerais",0,46,8,16,4000,1.64
"Minas Gerais",1,34,8,9,750,1.65
"Minas Gerais",1,43,4,7,1000,1.6
"Minas Gerais",0,23,8,9,1300,1.73
"Minas Gerais",0,53,8,9,788,1.5
"Minas Gerais",0,58,8,9,2000,1.83
"Minas Gerais",1,56,8,12,1300,1.81
"Minas Gerais",1,40,8,9,1200,1.62
"Minas Gerais",1,51,8,5,788,1.64
"Minas Gerais",0,55,8,9,5500,1.73
"Minas Gerais",0,43,4,6,1200,1.65
"Minas Gerais",0,61,8,5,1900,1.67
"Minas Gerais",0,34,8,12,3300,1.65
"Minas Gerais",1,50,8,12,1000,1.53
"Minas Gerais",0,26,8,8,2000,1.7
"Minas Gerais",0,32,8,12,800,1.64
"Minas Gerais",1,43,2,12,1300,1.53
"Minas Gerais",1,51,2,16,3000,1.72
"Minas Gerais",1,80,8,8,1000,1.69
"Minas Gerais",0,37,2,14,2000,1.69
"Minas Gerais",0,33,2,12,900,1.62
"Minas Gerais",0,33,4,11,3000,1.83
"Minas Gerais",1,54,2,7,600,1.7
"Minas Gerais",0,38,2,9,2500,1.74
"Minas Gerais",0,47,2,12,1200,1.62
"Minas Gerais",0,52,4,11,9800,1.63
"Minas Gerais",0,27,8,6,2000,1.66
"Minas Gerais",1,49,2,12,500,1.69
"Minas Gerais",0,56,2,12,2000,1.57
"Minas Gerais",0,31,8,12,1200,1.69
"Minas Gerais",0,49,4,16,1200,1.73
"Minas Gerais",0,75,4,16,3700,1.74
"Minas Gerais",1,55,2,12,820,1.81
"Minas Gerais",0,54,8,12,1350,1.7
"Minas Gerais",1,51,2,3,2500,1.7
"Minas Gerais",0,54,8,12,4600,1.75
"Minas Gerais",0,34,8,12,788,1.73
"Minas Gerais",0,88,2,15,9000,1.67
"Minas Gerais",0,45,4,15,2000,1.74
"Minas Gerais",0,57,8,2,1100,1.67
"Minas Gerais",0,59,8,12,1200,1.88
"Minas Gerais",0,24,2,13,1200,1.68
"Minas Gerais",0,26,8,16,3500,1.77
"Minas Gerais",0,61,8,16,5000,1.62
"Minas Gerais",1,66,2,16,1800,1.71
"Minas Gerais",0,37,8,14,3000,1.75
"Minas Gerais",0,37,2,16,4500,1.72
"Minas Gerais",0,35,8,13,4000,1.72
"Minas Gerais",0,50,2,12,2500,1.74
"Minas Gerais",0,47,2,16,4000,1.67
"Minas Gerais",0,39,4,15,3300,1.68
"Minas Gerais",1,63,8,9,1500,1.7
"Minas Gerais",0,77,4,3,850,1.72
"Minas Gerais",1,44,2,16,2500,1.76
"Minas Gerais",1,74,8,1,1200,1.77
"Minas Gerais",0,46,8,16,7500,1.69
"Minas Gerais",0,44,2,15,2400,1.75
"Minas Gerais",1,54,8,15,2200,1.67
"Minas Gerais",0,60,8,12,2000,1.66
"Minas Gerais",1,27,2,16,3100,1.62
"Minas Gerais",0,25,8,16,3000,1.74
"Minas Gerais",0,50,2,13,8000,1.55
"Minas Gerais",1,66,2,5,200,1.8
"Minas Gerais",0,54,2,12,1200,1.65
"Minas Gerais",1,61,8,11,160,1.69
"Minas Gerais",1,39,8,12,1100,1.83
"Minas Gerais",0,47,8,1,4000,1.62
"Minas Gerais",0,56,8,6,2000,1.75
"Minas Gerais",0,61,2,6,4500,1.53
"Minas Gerais",0,24,2,16,3900,1.65
"Minas Gerais",1,24,8,16,4200,1.71
"Minas Gerais",0,42,8,10,1200,1.62
"Minas Gerais",1,26,4,14,1505,1.77
"Minas Gerais",1,49,2,9,1500,1.71
"Minas Gerais",1,50,8,16,1000,1.78
"Minas Gerais",0,45,2,16,7000,1.67
"Minas Gerais",0,40,2,12,1000,1.57
"Minas Gerais",1,50,8,6,1000,1.71
"Minas Gerais",0,49,2,9,2000,1.66
"Minas Gerais",0,27,8,16,1000,1.71
"Minas Gerais",0,55,4,9,1000,1.58
"Minas Gerais",0,32,2,12,1400,1.7
"Minas Gerais",1,45,8,12,880,1.62
"Minas Gerais",1,60,8,9,788,1.73
"Minas Gerais",0,38,4,5,1500,1.67
"Minas Gerais",1,40,2,12,3000,1.74
"Minas Gerais",1,49,8,8,900,1.8
"Minas Gerais",1,31,8,12,2000,1.72
"Minas Gerais",0,35,2,12,2000,1.7
"Minas Gerais",0,59,4,12,1500,1.71
"Minas Gerais",1,73,4,3,700,1.78
"Minas Gerais",0,47,8,16,5000,1.56
"Minas Gerais",1,56,4,9,500,1.61
"Minas Gerais",0,37,8,7,900,1.76
"Minas Gerais",1,64,2,16,788,1.65
"Minas Gerais",0,60,4,3,1200,1.71
"Minas Gerais",0,41,8,5,1000,1.85
"Minas Gerais",1,42,8,4,320,1.68
"Minas Gerais",0,44,8,12,1200,1.63
"Minas Gerais",0,63,2,2,150,1.48
"Minas Gerais",0,49,2,7,1400,1.67
"Minas Gerais",1,55,8,3,300,1.75
"Minas Gerais",0,44,2,11,1200,1.61
"Minas Gerais",0,51,8,3,1500,1.72
"Minas Gerais",0,41,4,6,2000,1.61
"Minas Gerais",1,46,4,5,788,1.73
"Minas Gerais",0,48,4,12,700,1.55
"Minas Gerais",0,62,8,16,1200,1.73
"Minas Gerais",1,39,8,5,788,1.72
"Minas Gerais",0,65,2,4,500,1.77
"Minas Gerais",1,49,8,11,70,1.68
"Minas Gerais",1,40,2,9,1300,1.64
"Minas Gerais",0,40,8,11,1500,1.78
"Minas Gerais",1,29,8,16,9000,1.67
"Minas Gerais",0,35,2,16,7880,1.85
"Minas Gerais",0,21,2,14,2000,1.72
"Minas Gerais",0,36,2,15,12500,1.69
"Minas Gerais",0,60,2,16,25000,1.66
"Minas Gerais",1,37,8,16,9000,1.73
"Minas Gerais",0,37,2,16,4500,1.81
"Minas Gerais",1,42,2,16,8150,1.53
"Minas Gerais",0,47,2,16,3500,1.81
"Minas Gerais",0,32,2,16,4000,1.94
"Minas Gerais",1,38,2,16,15000,1.73
"Minas Gerais",1,40,2,16,12000,1.68
"Minas Gerais",0,36,2,16,3500,1.64
"Minas Gerais",1,31,8,12,788,1.74
"Minas Gerais",0,36,8,1,1200,1.65
"Minas Gerais",0,55,4,12,800,1.74
"Minas Gerais",1,63,2,1,1200,1.6
"Minas Gerais",1,33,2,12,1400,1.6
"Minas Gerais",1,40,4,1,150,1.63
"Minas Gerais",0,37,8,12,1800,1.72
"Minas Gerais",0,29,4,5,800,1.63
"Minas Gerais",0,29,2,12,1830,1.71
"Minas Gerais",0,60,4,1,1000,1.52
"Minas Gerais",1,46,2,1,1000,1.81
"Minas Gerais",0,56,8,5,1800,1.73
"Minas Gerais",0,49,8,9,1000,1.69
"Minas Gerais",0,45,2,16,10000,1.68
"Minas Gerais",1,48,2,16,10000,1.69
"Minas Gerais",0,43,2,16,5000,1.67
"Minas Gerais",0,24,2,16,2170,1.65
"Minas Gerais",1,27,2,16,3000,1.63
"Minas Gerais",1,28,2,6,900,1.55
"Minas Gerais",0,50,8,16,8000,1.76
"Minas Gerais",1,50,2,16,5000,1.78
"Minas Gerais",1,44,2,16,30000,1.75
"Minas Gerais",1,73,2,13,0,1.67
"Minas Gerais",0,59,2,16,9000,1.73
"Minas Gerais",1,53,2,16,5000,1.62
"Minas Gerais",1,45,2,16,5000,1.67
"Minas Gerais",0,27,8,16,5000,1.72
"Minas Gerais",0,51,2,16,6000,1.8
"Minas Gerais",0,41,2,16,4000,1.66
"Minas Gerais",1,63,2,7,1000,1.7
"Minas Gerais",1,45,8,16,2000,1.73
"Minas Gerais",0,33,2,16,3000,1.71
"Minas Gerais",0,49,2,16,5000,1.8
"Minas Gerais",1,24,2,12,1500,1.57
"Minas Gerais",0,57,8,16,4000,1.59
"Minas Gerais",1,31,2,15,900,1.82
"Minas Gerais",0,60,2,16,2100,1.73
"Minas Gerais",1,50,8,16,3000,1.54
"Minas Gerais",0,43,2,16,2100,1.75
"Minas Gerais",1,60,2,9,900,1.69
"Minas Gerais",0,65,2,9,900,1.72
"Minas Gerais",0,41,8,8,1077,1.67
"Minas Gerais",0,44,8,16,7000,1.68
"Minas Gerais",0,73,8,9,1700,1.74
"Minas Gerais",1,78,2,16,2000,1.65
"Minas Gerais",0,37,8,16,7000,1.87
"Minas Gerais",0,39,8,14,8000,1.7
"Minas Gerais",1,51,2,4,150,1.76
"Minas Gerais",0,30,8,15,4000,1.64
"Minas Gerais",0,59,8,12,1500,1.69
"Minas Gerais",0,23,2,12,1200,1.74
"Minas Gerais",0,52,2,12,6000,1.67
"Minas Gerais",0,52,2,12,3000,1.6
"Minas Gerais",0,42,2,12,2500,1.81
"Minas Gerais",1,45,8,16,22000,1.62
"Minas Gerais",0,35,8,16,15000,1.74
"Minas Gerais",0,37,2,16,7000,1.66
"Minas Gerais",1,66,8,7,2500,1.64
"Minas Gerais",0,58,2,16,10000,1.71
"Minas Gerais",0,48,8,16,12000,1.71
"Minas Gerais",0,59,8,16,28000,1.68
"Minas Gerais",0,32,8,16,10000,1.62
"Minas Gerais",0,55,2,16,10000,1.59
"Minas Gerais",0,49,2,16,10500,1.71
"Minas Gerais",0,72,2,9,750,1.62
"Minas Gerais",0,32,2,13,4000,1.64
"Minas Gerais",0,60,2,15,3000,1.86
"Minas Gerais",0,51,2,16,10000,1.74
"Minas Gerais",0,27,8,12,1000,1.64
"Minas Gerais",1,35,4,12,788,1.83
"Minas Gerais",0,51,8,6,1200,1.8
"Minas Gerais",1,40,4,5,900,1.62
"Minas Gerais",1,35,4,2,788,1.73
"Minas Gerais",1,48,8,14,889,1.61
"Minas Gerais",1,48,8,6,870,1.6
"Minas Gerais",0,30,8,9,895,1.57
"Minas Gerais",1,38,8,9,788,1.6
"Minas Gerais",0,32,8,11,1500,1.68
"Minas Gerais",0,61,8,2,788,1.65
"Minas Gerais",1,60,8,12,1100,1.84
"Minas Gerais",1,57,2,15,6500,1.78
"Minas Gerais",1,34,2,16,3500,1.75
"Minas Gerais",0,30,2,16,5000,1.68
"Minas Gerais",0,45,2,16,3500,1.81
"Minas Gerais",1,47,8,16,2300,1.87
"Minas Gerais",1,55,2,16,3000,1.65
"Minas Gerais",0,42,2,16,8000,1.89
"Minas Gerais",1,44,2,16,3500,1.62
"Minas Gerais",0,64,2,16,2300,1.67
"Minas Gerais",0,64,2,12,1200,1.7
"Minas Gerais",0,37,2,16,7000,1.74
"Minas Gerais",0,50,2,12,3000,1.67
"Minas Gerais",0,43,2,16,16000,1.53
"Minas Gerais",0,42,2,16,4000,1.74
"Minas Gerais",1,59,2,16,3000,1.75
"Minas Gerais",1,35,2,16,8000,1.66
"Minas Gerais",1,44,8,10,1200,1.67
"Minas Gerais",0,57,2,13,3500,1.64
"Minas Gerais",1,39,2,16,8000,1.64
"Minas Gerais",0,31,2,16,5000,1.59
"Minas Gerais",0,47,2,16,3000,1.66
"Minas Gerais",1,65,2,8,1000,1.57
"Minas Gerais",1,59,2,13,4300,1.73
"Minas Gerais",0,34,2,16,2000,1.53
"Minas Gerais",0,56,2,12,1500,1.72
"Minas Gerais",1,42,2,16,6000,1.85
"Minas Gerais",1,31,2,16,1500,1.78
"Minas Gerais",0,38,2,16,7880,1.69
"Minas Gerais",1,50,2,16,15000,1.74
"Minas Gerais",1,59,8,16,1580,1.7
"Minas Gerais",1,37,8,12,1800,1.77
"Minas Gerais",0,60,2,16,4000,1.68
"Minas Gerais",1,32,2,16,1200,1.66
"Minas Gerais",1,43,2,16,4000,1.53
"Minas Gerais",1,52,8,12,1200,1.57
"Minas Gerais",0,50,2,16,2000,1.75
"Minas Gerais",0,57,8,12,5000,1.66
"Minas Gerais",1,36,2,16,2200,1.7
"Minas Gerais",0,50,2,16,10000,1.63
"Minas Gerais",1,42,2,16,15000,1.69
"Minas Gerais",0,50,2,12,18000,1.69
"Minas Gerais",1,50,2,16,4900,1.72
"Minas Gerais",0,35,2,16,10000,1.67
"Minas Gerais",0,47,2,12,6000,1.83
"Minas Gerais",0,58,2,16,17000,1.86
"Minas Gerais",0,48,2,13,3500,1.62
"Minas Gerais",1,59,2,14,15000,1.54
"Minas Gerais",0,36,8,16,4000,1.72
"Minas Gerais",0,34,2,14,4500,1.53
"Minas Gerais",1,43,2,16,3000,1.75
"Minas Gerais",0,43,8,16,8900,1.74
"Minas Gerais",0,41,2,16,6000,1.57
"Minas Gerais",0,37,8,12,4700,1.6
"Minas Gerais",0,55,4,12,8000,1.64
"Minas Gerais",0,36,2,16,3000,1.79
"Minas Gerais",1,50,2,16,3000,1.61
"Minas Gerais",0,26,8,15,1500,1.65
"Minas Gerais",1,43,8,9,3000,1.65
"Minas Gerais",1,51,2,9,1500,1.66
"Minas Gerais",0,42,8,12,5000,1.66
"Minas Gerais",0,51,8,3,800,1.76
"Minas Gerais",1,57,8,5,600,1.68
"Minas Gerais",1,43,2,12,1300,1.5
"Minas Gerais",0,55,2,12,2500,1.82
"Minas Gerais",0,38,4,12,1200,1.74
"Minas Gerais",0,45,2,14,2000,1.65
"Minas Gerais",0,35,8,16,3300,1.71
"Minas Gerais",0,61,8,16,8000,1.77
"Minas Gerais",0,25,4,10,1200,1.82
"Minas Gerais",0,43,8,12,2365,1.74
"Minas Gerais",1,55,2,12,3350,1.62
"Minas Gerais",0,52,4,5,750,1.86
"Minas Gerais",0,58,8,12,3000,1.6
"Minas Gerais",0,57,2,16,2000,1.73
"Minas Gerais",0,33,2,16,10000,1.45
"Minas Gerais",1,43,8,16,3000,1.78
"Minas Gerais",0,52,8,16,8000,1.64
"Minas Gerais",1,39,8,9,500,1.69
"Minas Gerais",1,36,8,8,788,1.58
"Minas Gerais",0,36,2,14,3920,1.71
"Minas Gerais",0,44,8,16,8000,1.82
"Minas Gerais",0,57,2,9,2000,1.56
"Minas Gerais",1,57,8,9,788,1.69
"Minas Gerais",0,47,8,15,2400,1.47
"Minas Gerais",0,52,8,14,3000,1.77
"Minas Gerais",0,71,2,16,10000,1.79
"Minas Gerais",0,34,4,16,11000,1.64
"Minas Gerais",1,39,4,12,788,1.82
"Minas Gerais",0,27,8,16,7100,1.64
"Minas Gerais",0,44,2,16,3800,1.71
"Minas Gerais",0,36,2,16,5500,1.73
"Minas Gerais",0,34,8,16,3000,1.65
"Minas Gerais",0,31,4,16,5000,1.54
"Minas Gerais",0,39,2,16,3000,1.68
"Minas Gerais",0,39,2,12,2200,1.66
"Minas Gerais",0,58,2,16,12000,1.88
"Minas Gerais",0,43,2,13,5000,1.5
"Minas Gerais",0,23,8,15,1400,1.76
"Minas Gerais",0,28,8,16,2500,1.79
"Minas Gerais",0,25,2,16,3000,1.68
"Minas Gerais",1,57,2,12,788,1.6
"Minas Gerais",1,32,2,6,200,1.76
"Minas Gerais",1,45,8,6,840,1.83
"Minas Gerais",1,64,8,9,600,1.61
"Minas Gerais",0,39,2,12,1650,1.71
"Minas Gerais",1,22,8,9,880,1.78
"Minas Gerais",0,57,2,4,1500,1.56
"Minas Gerais",1,41,2,7,1500,1.75
"Minas Gerais",1,45,4,10,800,1.61
"Minas Gerais",0,25,2,12,918,1.67
"Minas Gerais",1,29,4,12,788,1.71
"Minas Gerais",0,20,4,10,1500,1.83
"Minas Gerais",0,33,8,4,2000,1.78
"Minas Gerais",0,42,8,6,2000,1.73
"Minas Gerais",0,38,8,12,3200,1.74
"Minas Gerais",1,56,8,1,788,1.77
"Minas Gerais",0,38,2,1,1800,1.76
"Minas Gerais",0,34,2,12,2000,1.74
"Minas Gerais",0,40,8,16,4900,1.75
"Minas Gerais",0,45,8,12,1400,1.58
"Minas Gerais",0,27,8,6,1000,1.72
"Minas Gerais",0,30,8,11,2200,1.76
"Minas Gerais",0,32,8,13,3000,1.73
"Minas Gerais",0,37,4,12,2200,1.54
"Minas Gerais",0,53,8,7,1600,1.6
"Minas Gerais",0,25,8,13,2500,1.7
"Minas Gerais",1,37,8,1,788,1.68
"Minas Gerais",0,41,2,12,2000,1.79
"Minas Gerais",0,43,8,9,1500,1.81
"Minas Gerais",0,42,8,16,6000,1.61
"Minas Gerais",1,60,4,9,1576,1.54
"Minas Gerais",0,45,2,9,1200,1.7
"Minas Gerais",0,41,8,10,6000,1.81
"Minas Gerais",0,65,8,5,7000,1.59
"Minas Gerais",1,44,2,16,1500,1.69
"Minas Gerais",0,67,2,7,8000,1.75
"Minas Gerais",0,54,2,12,4000,1.64
"Minas Gerais",1,47,2,12,1900,1.58
"Minas Gerais",0,36,2,1,1500,1.74
"Minas Gerais",0,50,2,12,2000,1.68
"Minas Gerais",0,53,2,4,5000,1.79
"Minas Gerais",0,43,2,16,1600,1.7
"Minas Gerais",1,32,2,12,1787,1.73
"Minas Gerais",0,37,2,13,4000,1.73
"Minas Gerais",0,47,8,13,2000,1.65
"Minas Gerais",0,46,2,13,1100,1.82
"Minas Gerais",1,33,8,9,880,1.65
"Minas Gerais",1,44,2,12,1000,1.68
"Minas Gerais",0,32,8,12,2200,1.78
"Minas Gerais",0,51,2,12,2000,1.71
"Minas Gerais",0,54,8,1,2364,1.62
"Minas Gerais",0,62,8,9,1300,1.71
"Minas Gerais",1,22,8,9,788,1.59
"Minas Gerais",0,34,8,1,4000,1.66
"Minas Gerais",1,47,2,12,1000,1.67
"Minas Gerais",0,51,2,12,1576,1.65
"Minas Gerais",0,51,4,5,2000,1.81
"Minas Gerais",1,54,2,12,1200,1.64
"Minas Gerais",0,43,8,15,2000,1.7
"Minas Gerais",0,34,8,13,3000,1.66
"Minas Gerais",0,46,2,12,3500,1.56
"Minas Gerais",0,27,8,12,2500,1.75
"Minas Gerais",0,57,2,12,2000,1.82
"Minas Gerais",0,46,2,1,1200,1.61
"Minas Gerais",0,59,2,9,5000,1.77
"Minas Gerais",0,60,4,9,1800,1.61
"Minas Gerais",0,45,8,12,2000,1.87
"Minas Gerais",0,50,8,12,6000,1.74
"Minas Gerais",0,63,2,5,20,1.71
"Minas Gerais",0,53,2,12,4000,1.72
"Minas Gerais",1,44,2,12,1500,1.62
"Minas Gerais",0,57,8,13,1496,1.72
"Minas Gerais",0,51,2,12,4500,1.65
"Minas Gerais",0,50,2,12,4000,1.62
"Minas Gerais",1,47,8,8,1500,1.72
"Minas Gerais",0,37,8,1,2500,1.75
"Minas Gerais",0,40,8,12,1300,1.76
"Minas Gerais",0,31,8,14,3435,1.65
"Minas Gerais",1,49,4,1,1200,1.65
"Minas Gerais",0,49,2,12,3700,1.59
"Minas Gerais",0,38,2,12,1370,1.65
"Minas Gerais",0,52,2,5,1400,1.67
"Minas Gerais",0,40,2,12,2000,1.72
"Minas Gerais",1,50,4,13,200,1.68
"Minas Gerais",1,33,8,12,936,1.63
"Minas Gerais",1,44,8,13,788,1.75
"Minas Gerais",0,38,8,12,1200,1.67
"Minas Gerais",1,33,2,12,930,1.68
"Minas Gerais",0,43,8,13,3950,1.77
"Minas Gerais",1,35,2,9,500,1.79
"Minas Gerais",0,31,8,5,1200,1.64
"Minas Gerais",0,62,2,9,1600,1.83
"Minas Gerais",1,31,2,12,1700,1.64
"Minas Gerais",0,56,2,12,5000,1.73
"Minas Gerais",1,58,8,12,600,1.74
"Minas Gerais",0,44,4,3,1500,1.74
"Minas Gerais",0,56,8,9,1500,1.73
"Minas Gerais",1,59,8,5,788,1.73
"Minas Gerais",1,63,8,12,2364,1.63
"Minas Gerais",1,49,2,16,1500,1.64
"Minas Gerais",1,32,2,12,900,1.79
"Minas Gerais",0,25,4,12,1000,1.77
"Minas Gerais",1,74,8,13,860,1.71
"Minas Gerais",0,29,4,12,1500,1.65
"Minas Gerais",0,34,2,14,3000,1.52
"Minas Gerais",0,25,8,16,1422,1.66
"Minas Gerais",1,26,8,16,1500,1.73
"Minas Gerais",1,35,8,12,1100,1.72
"Minas Gerais",0,48,2,5,788,1.66
"Minas Gerais",0,46,8,9,1675,1.68
"Minas Gerais",1,45,2,1,788,1.76
"Minas Gerais",1,50,4,7,788,1.76
"Minas Gerais",1,60,4,6,0,1.65
"Minas Gerais",1,37,8,12,1000,1.72
"Minas Gerais",0,56,4,3,1400,1.89
"Minas Gerais",1,58,8,4,360,1.64
"Minas Gerais",1,71,8,3,50,1.62
"Minas Gerais",0,31,8,1,1000,1.68
"Minas Gerais",0,46,8,6,1200,1.75
"Minas Gerais",1,35,4,12,1000,1.65
"Minas Gerais",0,38,8,12,2500,1.79
"Minas Gerais",0,33,8,12,1000,1.65
"Minas Gerais",0,35,2,11,3000,1.75
"Minas Gerais",1,40,2,9,1200,1.66
"Minas Gerais",1,48,2,12,2000,1.59
